1600
75 0.000058 0.0000520.000859 0.000108
76 0.000059 0.0000690.000883 0.000111
77 0.000060 0.0000980.000906 0.000112
78 0.000063 0.0001200.000929 0.000122
79 0.000067 0.0002670.000950 0.000069
80 0.000076 0.0004800.000970 0.000013
81 0.000071 0.0002070.000031 0.000071
82 0.000075 0.0002010.000054 0.000182
83 0.000078 0.0001890.000078 0.000194
84 0.000079 0.0001570.000101 0.000198
85 0.000079 0.0001260.000125 0.000191
86 0.000079 0.0000990.000149 0.000179
87 0.000079 0.0000770.000172 0.000166
88 0.000079 0.0000590.000196 0.000153
89 0.000079 0.0000440.000220 0.000141
90 0.000079 0.0000310.000245 0.000130
91 0.000079 0.0000200.000269 0.000121
92 0.000079 0.0000110.000293 0.000114
93 0.000079 0.0000030.000317 0.000107
94 0.000079 -0.0000040.000342 0.000102
95 0.000079 -0.0000100.000366 0.000098
96 0.000079 -0.0000150.000391 0.000095
97 0.000079 -0.0000180.000415 0.000093
98 0.000079 -0.0000210.000440 0.000091
99 0.000079 -0.0000230.000465 0.000090
100 0.000079 -0.0000250.000489 0.000090
101 0.000079 -0.0000250.000514 0.000090
102 0.000079 -0.0000240.000539 0.000091
103 0.000079 -0.0000230.000563 0.000092
104 0.000079 -0.0000210.000588 0.000094
105 0.000080 -0.0000180.000613 0.000096
106 0.000080 -0.0000140.000637 0.000099
107 0.000080 -0.0000090.000662 0.000102
108 0.000080 -0.0000030.000687 0.000105
109 0.000080 0.0000040.000711 0.000108
110 0.000081 0.0000120.000736 0.000112
111 0.000081 0.0000210.000760 0.000115
112 0.000081 0.0000320.000785 0.000117
113 0.000082 0.0000460.000809 0.000119
114 0.000083 0.0000630.000833 0.000119
115 0.000084 0.0000850.000857 0.000118
116 0.000085 0.0001140.000880 0.000113
117 0.000088 0.0001550.000903 0.000106
118 0.000091 0.0002240.000926 0.000079
119 0.000097 0.0004020.000947 0.000022
120 0.000104 0.0005880.000969 -0.000000
121 0.000095 0.0001660.000031 0.000041
122 0.000098 0.0001880.000055 0.000138
123 0.000101 0.0001900.000079 0.000164
124 0.000102 0.0001670.000103 0.000177
125 0.000103 0.0001410.000127 0.000181
126 0.000103 0.0001140.000150 0.000178
127 0.000103 0.0000900.000174 0.000172
128 0.000103 0.0000690.000198 0.000163
129 0.000103 0.0000500.000222 0.000154
130 0.000103 0.0000340.000246 0.000146
131 0.000103 0.0000200.000270 0.000138
132 0.000103 0.0000080.000294 0.000131
133 0.000103 -0.0000020.000319 0.000125
134 0.000103 -0.0000110.000343 0.000120
135 0.000103 -0.0000190.000367 0.000116
136 0.000103 -0.0000250.000392 0.000112
137 0.000103 -0.0000300.000416 0.000110
138 0.000103 -0.0000340.000441 0.000108
139 0.000103 -0.0000370.000465 0.000107
140 0.000103 -0.0000380.000490 0.000106
141 0.000103 -0.0000390.000514 0.000106
142 0.000103 -0.0000380.000539 0.000107
143 0.000104 -0.0000360.000563 0.000108
144 0.000104 -0.0000330.000588 0.000109
145 0.000104 -0.0000290.000612 0.000111
146 0.000104 -0.0000240.000637 0.000114
147 0.000104 -0.0000170.000662 0.000116
148 0.000105 -0.0000090.000686 0.000119
149 0.000105 0.0000000.000711 0.000121
150 0.000105 0.0000110.000735 0.000124
151 0.000106 0.0000250.000759 0.000125
152 0.000107 0.0000410.000784 0.000126
153 0.000108 0.0000600.000808 0.000125
154 0.000109 0.0000840.000832 0.000123
155 0.000110 0.0001150.000855 0.000118
156 0.000112 0.0001560.000879 0.000108
157 0.000115 0.0002170.000902 0.000091
158 0.000119 0.0003170.000924 0.000052
159 0.000125 0.0004890.000946 0.000006
160 0.000131 0.0006530.000969 -0.000002
161 0.000118 0.0001330.000031 0.000026
162 0.000122 0.0001650.000055 0.000106
163 0.000125 0.0001800.000079 0.000135
164 0.000126 0.0001670.000103 0.000153
165 0.000127 0.0001480.000127 0.000164
166 0.000127 0.0001240.000151 0.000168
167 0.000128 0.0001000.000175 0.000167
168 0.000128 0.0000780.000199 0.000163
169 0.000127 0.0000580.000223 0.000158
170 0.000127 0.0000400.000247 0.000153
171 0.000127 0.0000240.000271 0.000147
172 0.000127 0.0000090.000295 0.000141
173 0.000127 -0.0000030.000320 0.000136
174 0.000127 -0.0000140.000344 0.000132
175 0.000127 -0.0000230.000368 0.000128
176 0.000127 -0.0000300.000392 0.000125
177 0.000127 -0.0000370.000417 0.000122
178 0.000127 -0.0000410.000441 0.000120
179 0.000127 -0.0000450.000465 0.000119
180 0.000127 -0.0000470.000490 0.000118
181 0.000128 -0.0000470.000514 0.000118
182 0.000128 -0.0000460.000539 0.000119
183 0.000128 -0.0000440.000563 0.000120
184 0.000128 -0.0000410.000588 0.000121
185 0.000128 -0.0000360.000612 0.000123
186 0.000129 -0.0000290.000637 0.000124
187 0.000129 -0.0000210.000661 0.000126
188 0.000129 -0.0000100.000686 0.000128
189 0.000130 0.0000020.000710 0.000130
190 0.000130 0.0000160.000734 0.000131
191 0.000131 0.0000330.000758 0.000131
192 0.000132 0.0000540.000783 0.000130
193 0.000133 0.0000790.000806 0.000127
194 0.000135 0.0001100.000830 0.000122
195 0.000136 0.0001490.000854 0.000113
196 0.000139 0.0002020.000877 0.000098
197 0.000142 0.0002800.000900 0.000073
198 0.000146 0.0003920.000923 0.000035
199 0.000152 0.0005530.000946 -0.000001
200 0.000157 0.0006980.000969 -0.000002
201 0.000142 0.0001080.000031 0.000018
202 0.000146 0.0001430.000055 0.000082
203 0.000149 0.0001650.000079 0.000109
204 0.000150 0.0001600.000103 0.000128
205 0.000151 0.0001470.000128 0.000142
206 0.000152 0.0001270.000152 0.000151
207 0.000152 0.0001060.000176 0.000154
208 0.000152 0.0000840.000200 0.000155
209 0.000152 0.0000630.000224 0.000154
210 0.000152 0.0000440.000248 0.000151
211 0.000152 0.0000270.000272 0.000148
212 0.000152 0.0000110.000296 0.000144
213 0.000152 -0.0000020.000320 0.000141
214 0.000151 -0.0000150.000344 0.000137
215 0.000151 -0.0000250.000369 0.000134
216 0.000151 -0.0000340.000393 0.000132
217 0.000152 -0.0000410.000417 0.000130
218 0.000152 -0.0000460.000441 0.000128
219 0.000152 -0.0000500.000466 0.000127
220 0.000152 -0.0000520.000490 0.000127
221 0.000152 -0.0000530.000514 0.000126
222 0.000152 -0.0000520.000539 0.000127
223 0.000152 -0.0000490.000563 0.000127
224 0.000152 -0.0000450.000588 0.000128
225 0.000153 -0.0000390.000612 0.000130
226 0.000153 -0.0000310.000636 0.000131
227 0.000153 -0.0000210.000661 0.000133
228 0.000154 -0.0000080.000685 0.000134
229 0.000155 0.0000060.000709 0.000135
230 0.000155 0.0000240.000733 0.000135
231 0.000156 0.0000450.000758 0.000134
232 0.000157 0.0000700.000782 0.000131
233 0.000159 0.0001000.000805 0.000126
234 0.000160 0.0001380.000829 0.000118
235 0.000162 0.0001860.000853 0.000106
236 0.000165 0.0002490.000876 0.000087
237 0.000169 0.0003370.000899 0.000061
238 0.000173 0.0004510.000922 0.000026
239 0.000178 0.0006010.000946 -0.000003
240 0.000183 0.0007330.000969 -0.000000
241 0.000167 0.0000880.000031 0.000013
242 0.000169 0.0001220.000055 0.000065
243 0.000172 0.0001480.000079 0.000087
244 0.000174 0.0001490.000103 0.000105
245 0.000175 0.0001410.000128 0.000120
246 0.000176 0.0001250.000152 0.000131
247 0.000176 0.0001060.000176 0.000138
248 0.000176 0.0000860.000200 0.000142
249 0.000176 0.0000660.000224 0.000143
250 0.000176 0.0000470.000249 0.000144
251 0.000176 0.0000290.000273 0.000143
252 0.000176 0.0000130.000297 0.000141
253 0.000176 -0.0000010.000321 0.000140
254 0.000176 -0.0000140.000345 0.000138
255 0.000176 -0.0000250.000369 0.000136
256 0.000176 -0.0000350.000393 0.000134
257 0.000176 -0.0000420.000417 0.000133
258 0.000176 -0.0000480.000442 0.000132
259 0.000176 -0.0000530.000466 0.000131
260 0.000176 -0.0000550.000490 0.000131
261 0.000176 -0.0000560.000514 0.000131
262 0.000176 -0.0000540.000539 0.000131
263 0.000177 -0.0000510.000563 0.000132
264 0.000177 -0.0000460.000587 0.000133
265 0.000177 -0.0000390.000612 0.000134
266 0.000178 -0.0000300.000636 0.000135
267 0.000178 -0.0000180.000660 0.000136
268 0.000179 -0.0000040.000684 0.000137
269 0.000179 0.0000130.000709 0.000137
270 0.000180 0.0000340.000733 0.000136
271 0.000181 0.0000590.000757 0.000134
272 0.000182 0.0000880.000781 0.000130
273 0.000184 0.0001240.000805 0.000123
274 0.000186 0.0001670.000828 0.000113
275 0.000188 0.0002230.000852 0.000099
276 0.000191 0.0002930.000875 0.000079
277 0.000195 0.0003850.000899 0.000053
278 0.000199 0.0004980.000922 0.000022
279 0.000204 0.0006380.000945 -0.000003
280 0.000208 0.0007600.000969 0.000001
281 0.000191 0.0000730.000031 0.000008
282 0.000194 0.0001050.000055 0.000052
283 0.000196 0.0001300.000079 0.000069
284 0.000198 0.0001360.000103 0.000084
285 0.000199 0.0001320.000128 0.000099
286 0.000200 0.0001200.000152 0.000110
287 0.000200 0.0001040.000176 0.000119
288 0.000200 0.0000860.000201 0.000125
289 0.000200 0.0000670.000225 0.000130
290 0.000200 0.0000490.000249 0.000132
291 0.000200 0.0000310.000273 0.000134
292 0.000200 0.0000150.000297 0.000134
293 0.000200 -0.0000000.000321 0.000134
294 0.000200 -0.0000130.000345 0.000134
295 0.000200 -0.0000250.000369 0.000133
296 0.000200 -0.0000350.000394 0.000133
297 0.000200 -0.0000430.000418 0.000132
298 0.000200 -0.0000490.000442 0.000132
299 0.000200 -0.0000530.000466 0.000132
300 0.000200 -0.0000560.000490 0.000132
301 0.000200 -0.0000560.000514 0.000132
302 0.000201 -0.0000550.000539 0.000133
303 0.000201 -0.0000510.000563 0.000134
304 0.000201 -0.0000450.000587 0.000135
305 0.000202 -0.0000370.000611 0.000136
306 0.000202 -0.0000270.000636 0.000137
307 0.000203 -0.0000130.000660 0.000137
308 0.000203 0.0000030.000684 0.000138
309 0.000204 0.0000220.000708 0.000137
310 0.000205 0.0000460.000732 0.000136
311 0.000206 0.0000740.000756 0.000133
312 0.000208 0.0001070.000780 0.000128
313 0.000209 0.0001470.000804 0.000120
314 0.000211 0.0001960.000828 0.000109
315 0.000214 0.0002570.000851 0.000093
316 0.000217 0.0003320.000875 0.000073
317 0.000221 0.0004260.000898 0.000049
318 0.000225 0.0005360.000922 0.000021
319 0.000229 0.0006680.000945 -0.000001
320 0.000234 0.0007810.000969 0.000003
321 0.000216 0.0000610.000031 0.000005
322 0.000218 0.0000890.000055 0.000041
323 0.000220 0.0001140.000079 0.000054
324 0.000222 0.0001210.000103 0.000066
325 0.000223 0.0001200.000128 0.000079
326 0.000223 0.0001120.000152 0.000090
327 0.000224 0.0000990.000176 0.000100
328 0.000224 0.0000830.000201 0.000107
329 0.000224 0.0000660.000225 0.000113
330 0.000224 0.0000480.000249 0.000118
331 0.000224 0.0000320.000273 0.000121
332 0.000224 0.0000160.000297 0.000124
333 0.000224 0.0000010.000321 0.000125
334 0.000224 -0.0000120.000345 0.000127
335 0.000224 -0.0000240.000370 0.000127
336 0.000224 -0.0000340.000394 0.000128
337 0.000224 -0.0000420.000418 0.000129
338 0.000224 -0.0000480.000442 0.000129
339 0.000224 -0.0000520.000466 0.000130
340 0.000224 -0.0000550.000490 0.000130
341 0.000225 -0.0000550.000514 0.000131
342 0.000225 -0.0000530.000539 0.000132
343 0.000225 -0.0000490.000563 0.000133
344 0.000226 -0.0000420.000587 0.000134
345 0.000226 -0.0000340.000611 0.000135
346 0.000226 -0.0000220.000635 0.000136
347 0.000227 -0.0000070.000659 0.000137
348 0.000228 0.0000110.000683 0.000137
349 0.000229 0.0000320.000708 0.000136
350 0.000230 0.0000580.000732 0.000134
351 0.000231 0.0000890.000756 0.000131
352 0.000233 0.0001260.000779 0.000125
353 0.000235 0.0001700.000803 0.000116
354 0.000237 0.0002240.000827 0.000105
355 0.000239 0.0002880.000851 0.000089
356 0.000243 0.0003660.000874 0.000069
357 0.000246 0.0004600.000898 0.000047
358 0.000250 0.0005660.000922 0.000021
359 0.000255 0.0006910.000945 0.000001
360 0.000259 0.0007970.000969 0.000005
361 0.000240 0.0000510.000031 0.000002
362 0.000242 0.0000750.000055 0.000031
363 0.000244 0.0000990.000079 0.000041
364 0.000246 0.0001070.000103 0.000049
365 0.000247 0.0001080.000128 0.000060
366 0.000247 0.0001020.000152 0.000071
367 0.000248 0.0000920.000176 0.000081
368 0.000248 0.0000780.000201 0.000089
369 0.000248 0.0000630.000225 0.000096
370 0.000248 0.0000470.000249 0.000102
371 0.000248 0.0000310.000273 0.000107
372 0.000248 0.0000160.000297 0.000111
373 0.000248 0.0000020.000321 0.000114
374 0.000248 -0.0000110.000346 0.000117
375 0.000248 -0.0000220.000370 0.000119
376 0.000248 -0.0000320.000394 0.000121
377 0.000248 -0.0000400.000418 0.000122
378 0.000248 -0.0000460.000442 0.000123
379 0.000249 -0.0000500.000466 0.000125
380 0.000249 -0.0000520.000490 0.000126
381 0.000249 -0.0000520.000514 0.000127
382 0.000249 -0.0000500.000538 0.000128
383 0.000249 -0.0000450.000563 0.000130
384 0.000250 -0.0000380.000587 0.000131
385 0.000250 -0.0000290.000611 0.000132
386 0.000251 -0.0000160.000635 0.000133
387 0.000252 -0.0000000.000659 0.000134
388 0.000252 0.0000190.000683 0.000134
389 0.000253 0.0000430.000707 0.000133
390 0.000255 0.0000710.000731 0.000131
391 0.000256 0.0001050.000755 0.000128
392 0.000258 0.0001450.000779 0.000122
393 0.000260 0.0001920.000803 0.000113
394 0.000262 0.0002480.000827 0.000101
395 0.000265 0.0003160.000850 0.000086
396 0.000268 0.0003950.000874 0.000068
397 0.000271 0.0004870.000898 0.000047
398 0.000276 0.0005900.000922 0.000023
399 0.000280 0.0007090.000945 0.000004
400 0.000284 0.0008110.000969 0.000007
401 0.000265 0.0000430.000031 -0.000001
402 0.000266 0.0000640.000055 0.000024
403 0.000268 0.0000840.000079 0.000030
404 0.000270 0.0000930.000103 0.000035
405 0.000271 0.0000960.000127 0.000044
406 0.000271 0.0000920.000152 0.000053
407 0.000272 0.0000830.000176 0.000062
408 0.000272 0.0000710.000200 0.000071
409 0.000272 0.0000580.000225 0.000079
410 0.000272 0.0000440.000249 0.000086
411 0.000273 0.0000290.000273 0.000092
412 0.000273 0.0000150.000297 0.000097
413 0.000272 0.0000020.000321 0.000101
414 0.000272 -0.0000100.000346 0.000105
415 0.000272 -0.0000210.000370 0.000108
416 0.000273 -0.0000300.000394 0.000111
417 0.000273 -0.0000380.000418 0.000114
418 0.000273 -0.0000440.000442 0.000116
419 0.000273 -0.0000470.000466 0.000118
420 0.000273 -0.0000490.000490 0.000120
421 0.000273 -0.0000490.000514 0.000121
422 0.000273 -0.0000460.000538 0.000123
423 0.000274 -0.0000410.000562 0.000125
424 0.000274 -0.0000330.000586 0.000127
425 0.000275 -0.0000230.000611 0.000128
426 0.000275 -0.0000090.000635 0.000129
427 0.000276 0.0000080.000659 0.000130
428 0.000277 0.0000280.000683 0.000131
429 0.000278 0.0000530.000707 0.000130
430 0.000279 0.0000830.000731 0.000128
431 0.000281 0.0001190.000755 0.000124
432 0.000283 0.0001610.000779 0.000119
433 0.000285 0.0002110.000803 0.000110
434 0.000287 0.0002700.000826 0.000099
435 0.000290 0.0003390.000850 0.000084
436 0.000293 0.0004180.000874 0.000067
437 0.000297 0.0005090.000898 0.000048
438 0.000301 0.0006100.000922 0.000025
439 0.000305 0.0007240.000945 0.000006
440 0.000309 0.0008210.000969 0.000009
441 0.000290 0.0000350.000031 -0.000003
442 0.000291 0.0000530.000055 0.000017
443 0.000293 0.0000720.000079 0.000020
444 0.000294 0.0000800.000103 0.000022
445 0.000295 0.0000830.000127 0.000029
446 0.000295 0.0000810.000152 0.000037
447 0.000296 0.0000740.000176 0.000045
448 0.000296 0.0000640.000200 0.000054
449 0.000296 0.0000520.000225 0.000062
450 0.000296 0.0000390.000249 0.000069
451 0.000297 0.0000260.000273 0.000076
452 0.000297 0.0000130.000297 0.000082
453 0.000297 0.0000010.000321 0.000088
454 0.000297 -0.0000100.000345 0.000092
455 0.000297 -0.0000200.000370 0.000097
456 0.000297 -0.0000290.000394 0.000100
457 0.000297 -0.0000360.000418 0.000104
458 0.000297 -0.0000410.000442 0.000106
459 0.000297 -0.0000440.000466 0.000109
460 0.000297 -0.0000460.000490 0.000112
461 0.000297 -0.0000450.000514 0.000114
462 0.000298 -0.0000420.000538 0.000116
463 0.000298 -0.0000360.000562 0.000118
464 0.000298 -0.0000280.000586 0.000121
465 0.000299 -0.0000170.000610 0.000122
466 0.000300 -0.0000030.000634 0.000124
467 0.000301 0.0000150.000658 0.000125
468 0.000302 0.0000370.000682 0.000126
469 0.000303 0.0000630.000706 0.000126
470 0.000304 0.0000950.000730 0.000124
471 0.000306 0.0001320.000754 0.000121
472 0.000307 0.0001760.000778 0.000115
473 0.000310 0.0002280.000802 0.000108
474 0.000312 0.0002880.000826 0.000097
475 0.000315 0.0003580.000850 0.000084
476 0.000318 0.0004370.000874 0.000068
477 0.000322 0.0005270.000898 0.000049
478 0.000326 0.0006250.000922 0.000027
479 0.000330 0.0007350.000945 0.000009
480 0.000334 0.0008290.000969 0.000010
481 0.000314 0.0000290.000031 -0.000006
482 0.000315 0.0000440.000055 0.000011
483 0.000317 0.0000600.000079 0.000011
484 0.000318 0.0000680.000103 0.000011
485 0.000319 0.0000710.000127 0.000015
486 0.000319 0.0000690.000152 0.000022
487 0.000320 0.0000640.000176 0.000029
488 0.000320 0.0000560.000200 0.000037
489 0.000320 0.0000450.000225 0.000045
490 0.000320 0.0000340.000249 0.000053
491 0.000321 0.0000230.000273 0.000060
492 0.000321 0.0000110.000297 0.000067
493 0.000321 0.0000000.000321 0.000073
494 0.000321 -0.0000100.000345 0.000079
495 0.000321 -0.0000190.000369 0.000084
496 0.000321 -0.0000270.000394 0.000088
497 0.000321 -0.0000330.000418 0.000092
498 0.000321 -0.0000380.000442 0.000096
499 0.000321 -0.0000410.000466 0.000099
500 0.000321 -0.0000420.000490 0.000102
501 0.000321 -0.0000410.000514 0.000105
502 0.000322 -0.0000370.000538 0.000108
503 0.000322 -0.0000310.000562 0.000111
504 0.000323 -0.0000230.000586 0.000113
505 0.000323 -0.0000110.000610 0.000116
506 0.000324 0.0000040.000634 0.000118
507 0.000325 0.0000220.000658 0.000119
508 0.000326 0.0000450.000682 0.000120
509 0.000327 0.0000720.000706 0.000120
510 0.000329 0.0001050.000730 0.000119
511 0.000330 0.0001440.000754 0.000117
512 0.000332 0.0001890.000778 0.000112
513 0.000334 0.0002420.000802 0.000105
514 0.000337 0.0003030.000826 0.000095
515 0.000340 0.0003730.000850 0.000083
516 0.000343 0.0004520.000874 0.000068
517 0.000347 0.0005400.000898 0.000051
518 0.000351 0.0006360.000921 0.000030
519 0.000355 0.0007440.000945 0.000012
520 0.000359 0.0008360.000969 0.000011
521 0.000339 0.0000230.000031 -0.000008
522 0.000340 0.0000360.000055 0.000005
523 0.000341 0.0000490.000079 0.000003
524 0.000342 0.0000560.000103 0.000001
525 0.000343 0.0000590.000127 0.000003
526 0.000343 0.0000580.000152 0.000008
527 0.000344 0.0000530.000176 0.000014
528 0.000344 0.0000470.000200 0.000022
529 0.000344 0.0000380.000224 0.000030
530 0.000344 0.0000280.000249 0.000037
531 0.000345 0.0000180.000273 0.000045
532 0.000345 0.0000080.000297 0.000052
533 0.000345 -0.0000020.000321 0.000059
534 0.000345 -0.0000110.000345 0.000065
535 0.000345 -0.0000190.000369 0.000071
536 0.000345 -0.0000260.000393 0.000076
537 0.000345 -0.0000310.000417 0.000081
538 0.000345 -0.0000350.000442 0.000085
539 0.000345 -0.0000380.000466 0.000089
540 0.000345 -0.0000380.000490 0.000092
541 0.000346 -0.0000370.000514 0.000096
542 0.000346 -0.0000330.000538 0.000099
543 0.000346 -0.0000270.000562 0.000102
544 0.000347 -0.0000180.000586 0.000105
545 0.000348 -0.0000060.000610 0.000108
546 0.000348 0.0000100.000634 0.000110
547 0.000349 0.0000290.000658 0.000112
548 0.000350 0.0000520.000682 0.000114
549 0.000352 0.0000800.000706 0.000115
550 0.000353 0.0001130.000730 0.000114
551 0.000355 0.0001530.000754 0.000112
552 0.000357 0.0001990.000778 0.000108
553 0.000359 0.0002520.000802 0.000102
554 0.000362 0.0003140.000826 0.000094
555 0.000365 0.0003840.000850 0.000083
556 0.000368 0.0004630.000874 0.000069
557 0.000372 0.0005500.000898 0.000053
558 0.000376 0.0006440.000921 0.000032
559 0.000380 0.0007500.000945 0.000014
560 0.000384 0.0008400.000969 0.000013
561 0.000364 0.0000180.000031 -0.000009
562 0.000365 0.0000280.000055 0.000001
563 0.000366 0.0000390.000079 -0.000004
564 0.000366 0.0000440.000103 -0.000008
565 0.000367 0.0000470.000127 -0.000007
566 0.000367 0.0000460.000151 -0.000004
567 0.000368 0.0000430.000176 0.000001
568 0.000368 0.0000370.000200 0.000008
569 0.000368 0.0000300.000224 0.000015
570 0.000368 0.0000220.000248 0.000023
571 0.000368 0.0000130.000273 0.000031
572 0.000369 0.0000040.000297 0.000038
573 0.000369 -0.0000040.000321 0.000045
574 0.000369 -0.0000120.000345 0.000052
575 0.000369 -0.0000190.000369 0.000058
576 0.000369 -0.0000250.000393 0.000063
577 0.000369 -0.0000290.000417 0.000068
578 0.000369 -0.0000330.000441 0.000073
579 0.000369 -0.0000350.000465 0.000077
580 0.000369 -0.0000340.000489 0.000081
581 0.000370 -0.0000330.000513 0.000085
582 0.000370 -0.0000280.000537 0.000089
583 0.000371 -0.0000220.000561 0.000092
584 0.000371 -0.0000130.000585 0.000096
585 0.000372 -0.0000010.000609 0.000099
586 0.000373 0.0000150.000633 0.000102
587 0.000373 0.0000340.000657 0.000104
588 0.000375 0.0000580.000682 0.000107
589 0.000376 0.0000860.000706 0.000108
590 0.000377 0.0001200.000730 0.000108
591 0.000379 0.0001590.000754 0.000107
592 0.000381 0.0002060.000778 0.000104
593 0.000384 0.0002600.000802 0.000099
594 0.000386 0.0003220.000826 0.000092
595 0.000389 0.0003920.000850 0.000082
596 0.000393 0.0004700.000874 0.000070
597 0.000396 0.0005560.000898 0.000054
598 0.000400 0.0006500.000921 0.000034
599 0.000405 0.0007530.000945 0.000016
600 0.000409 0.0008430.000969 0.000013
601 0.000389 0.0000130.000031 -0.000011
602 0.000389 0.0000210.000055 -0.000003
603 0.000390 0.0000290.000079 -0.000009
604 0.000391 0.0000340.000103 -0.000016
605 0.000391 0.0000360.000127 -0.000017
606 0.000392 0.0000350.000151 -0.000015
607 0.000392 0.0000320.000176 -0.000011
608 0.000392 0.0000280.000200 -0.000005
609 0.000392 0.0000220.000224 0.000002
610 0.000392 0.0000150.000248 0.000010
611 0.000392 0.0000080.000273 0.000017
612 0.000392 0.0000000.000297 0.000025
613 0.000393 -0.0000070.000321 0.000032
614 0.000393 -0.0000130.000345 0.000039
615 0.000393 -0.0000190.000369 0.000045
616 0.000393 -0.0000240.000393 0.000051
617 0.000393 -0.0000280.000417 0.000056
618 0.000393 -0.0000300.000441 0.000061
619 0.000393 -0.0000320.000465 0.000066
620 0.000393 -0.0000310.000489 0.000070
621 0.000394 -0.0000290.000513 0.000074
622 0.000394 -0.0000250.000537 0.000078
623 0.000395 -0.0000180.000561 0.000082
624 0.000395 -0.0000090.000585 0.000085
625 0.000396 0.0000040.000609 0.000089
626 0.000397 0.0000190.000633 0.000092
627 0.000398 0.0000380.000657 0.000096
628 0.000399 0.0000620.000681 0.000098
629 0.000400 0.0000900.000705 0.000100
630 0.000402 0.0001240.000729 0.000101
631 0.000403 0.0001640.000753 0.000101
632 0.000406 0.0002100.000777 0.000099
633 0.000408 0.0002640.000802 0.000096
634 0.000411 0.0003260.000826 0.000090
635 0.000414 0.0003960.000850 0.000081
636 0.000417 0.0004740.000874 0.000070
637 0.000421 0.0005600.000898 0.000055
638 0.000425 0.0006520.000922 0.000035
639 0.000430 0.0007550.000945 0.000017
640 0.000434 0.0008450.000969 0.000014
641 0.000413 0.0000090.000031 -0.000012
642 0.000414 0.0000140.000055 -0.000007
643 0.000414 0.0000200.000079 -0.000014
644 0.000415 0.0000230.000103 -0.000022
645 0.000415 0.0000250.000127 -0.000025
646 0.000416 0.0000240.000151 -0.000024
647 0.000416 0.0000220.000176 -0.000021
648 0.000416 0.0000180.000200 -0.000016
649 0.000416 0.0000130.000224 -0.000009
650 0.000416 0.0000080.000248 -0.000002
651 0.000416 0.0000020.000272 0.000005
652 0.000416 -0.0000040.000297 0.000013
653 0.000416 -0.0000100.000321 0.000020
